表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,
公開日：,2022年6月21日,,,,,,,
,,,,,,,,
***,調査又は集計していないもの,,,,,,,
-,データが得られないもの,,,,,,,
X,数値が秘匿されているもの,,,,,,,
,,,,,,,,
,,,,/項目 コード,E9101,,E9106,
調査年 コード,調査年,地域 コード,地域,/項目,E9101_最終学歴人口（卒業者総数）【人】,注釈,E9106_最終学歴人口（大学・大学院）【人】,注釈
2010100000,2010年度,27223,大阪府 門真市,,105434,,10000,
2010100000,2010年度,27224,大阪府 摂津市,,66742,,9854,
2010100000,2010年度,27225,大阪府 高石市,,47042,,9040,
2010100000,2010年度,27226,大阪府 藤井寺市,,52355,,8982,
2010100000,2010年度,27227,大阪府 東大阪市,,390122,,54011,
2010100000,2010年度,27228,大阪府 泉南市,,50537,,6564,
2010100000,2010年度,27229,大阪府 四條畷市,,42651,,7147,
2010100000,2010年度,27230,大阪府 交野市,,60089,,13288,
2010100000,2010年度,27231,大阪府 大阪狭山市,,45383,,9994,
2010100000,2010年度,27232,大阪府 阪南市,,44778,,7088,
2010100000,2010年度,27301,大阪府 島本町,,22822,,6628,
2010100000,2010年度,27321,大阪府 豊能町,,18220,,5314,
2010100000,2010年度,27322,大阪府 能勢町,,9542,,1185,
2010100000,2010年度,27341,大阪府 忠岡町,,13832,,1589,
2010100000,2010年度,27361,大阪府 熊取町,,34361,,6226,
2010100000,2010年度,27362,大阪府 田尻町,,6294,,994,
2010100000,2010年度,27366,大阪府 岬町,,14530,,2074,
2010100000,2010年度,27381,大阪府 太子町,,10739,,1902,
2010100000,2010年度,27382,大阪府 河南町,,13023,,2322,
2010100000,2010年度,27383,大阪府 千早赤阪村,,5072,,856,
2010100000,2010年度,28100,兵庫県 神戸市,,1228367,,276492,
2010100000,2010年度,28101,兵庫県 神戸市 東灘区,,163472,,54574,
2010100000,2010年度,28102,兵庫県 神戸市 灘区,,103982,,27361,
2010100000,2010年度,28105,兵庫県 神戸市 兵庫区,,89994,,13095,
2010100000,2010年度,28106,兵庫県 神戸市 長田区,,85177,,9999,
2010100000,2010年度,28107,兵庫県 神戸市 須磨区,,135080,,29035,
2010100000,2010年度,28108,兵庫県 神戸市 垂水区,,177591,,38277,
2010100000,2010年度,28109,兵庫県 神戸市 北区,,179604,,37505,
2010100000,2010年度,28110,兵庫県 神戸市 中央区,,102984,,22651,
2010100000,2010年度,28111,兵庫県 神戸市 西区,,190483,,43995,
2010100000,2010年度,28201,兵庫県 姫路市,,422107,,69535,
2010100000,2010年度,28202,兵庫県 尼崎市,,370086,,59701,
2010100000,2010年度,28203,兵庫県 明石市,,228762,,43133,
2010100000,2010年度,28204,兵庫県 西宮市,,369449,,113170,
2010100000,2010年度,28205,兵庫県 洲本市,,38985,,4780,
2010100000,2010年度,28206,兵庫県 芦屋市,,74723,,30597,
2010100000,2010年度,28207,兵庫県 伊丹市,,154322,,30763,
2010100000,2010年度,28208,兵庫県 相生市,,25824,,3668,
2010100000,2010年度,28209,兵庫県 豊岡市,,69881,,8573,
2010100000,2010年度,28210,兵庫県 加古川市,,211431,,36177,
2010100000,2010年度,28212,兵庫県 赤穂市,,40478,,5904,
2010100000,2010年度,28213,兵庫県 西脇市,,34788,,3809,
2010100000,2010年度,28214,兵庫県 宝塚市,,178211,,54742,
2010100000,2010年度,28215,兵庫県 三木市,,65724,,10456,
2010100000,2010年度,28216,兵庫県 高砂市,,74908,,11134,
2010100000,2010年度,28217,兵庫県 川西市,,125207,,32281,
2010100000,2010年度,28218,兵庫県 小野市,,39200,,4947,
2010100000,2010年度,28219,兵庫県 三田市,,86119,,21932,
2010100000,2010年度,28220,兵庫県 加西市,,39075,,5389,
2010100000,2010年度,28221,兵庫県 丹波篠山市,,35462,,4810,
2010100000,2010年度,28222,兵庫県 養父市,,22030,,2459,
2010100000,2010年度,28223,兵庫県 丹波市,,54989,,6213,
2010100000,2010年度,28224,兵庫県 南あわじ市,,41343,,3944,
2010100000,2010年度,28225,兵庫県 朝来市,,27009,,3332,
2010100000,2010年度,28226,兵庫県 淡路市,,38748,,3735,
2010100000,2010年度,28227,兵庫県 宍粟市,,33420,,3298,
2010100000,2010年度,28228,兵庫県 加東市,,31325,,4977,
2010100000,2010年度,28229,兵庫県 たつの市,,64202,,9260,
2010100000,2010年度,28301,兵庫県 猪名川町,,24362,,5740,
2010100000,2010年度,28365,兵庫県 多可町,,18745,,1771,
2010100000,2010年度,28381,兵庫県 稲美町,,24977,,3489,
2010100000,2010年度,28382,兵庫県 播磨町,,26328,,4049,
2010100000,2010年度,28442,兵庫県 市川町,,10953,,1321,
2010100000,2010年度,28443,兵庫県 福崎町,,15450,,2136,
2010100000,2010年度,28446,兵庫県 神河町,,10007,,997,
2010100000,2010年度,28464,兵庫県 太子町,,26009,,3793,
2010100000,2010年度,28481,兵庫県 上郡町,,13686,,2054,
2010100000,2010年度,28501,兵庫県 佐用町,,16181,,1584,
2010100000,2010年度,28585,兵庫県 香美町,,16328,,1572,
2010100000,2010年度,28586,兵庫県 新温泉町,,13280,,1256,
2010100000,2010年度,29201,奈良県 奈良市,,289850,,79005,
2010100000,2010年度,29202,奈良県 大和高田市,,55035,,9133,
2010100000,2010年度,29203,奈良県 大和郡山市,,71424,,14590,
2010100000,2010年度,29204,奈良県 天理市,,51797,,9749,
2010100000,2010年度,29205,奈良県 橿原市,,97829,,18758,
2010100000,2010年度,29206,奈良県 桜井市,,48266,,7886,
2010100000,2010年度,29207,奈良県 五條市,,28258,,3624,
2010100000,2010年度,29208,奈良県 御所市,,25596,,3445,
2010100000,2010年度,29209,奈良県 生駒市,,91378,,31294,
2010100000,2010年度,29210,奈良県 香芝市,,56356,,12912,
2010100000,2010年度,29211,奈良県 葛城市,,28328,,5113,
2010100000,2010年度,29212,奈良県 宇陀市,,28598,,4324,
2010100000,2010年度,29322,奈良県 山添村,,3594,,346,
2010100000,2010年度,29342,奈良県 平群町,,16177,,4007,
2010100000,2010年度,29343,奈良県 三郷町,,18840,,4486,
2010100000,2010年度,29344,奈良県 斑鳩町,,22072,,5261,
2010100000,2010年度,29345,奈良県 安堵町,,6624,,1125,
2010100000,2010年度,29361,奈良県 川西町,,7022,,1328,
2010100000,2010年度,29362,奈良県 三宅町,,6148,,1072,
2010100000,2010年度,29363,奈良県 田原本町,,25454,,4853,
2010100000,2010年度,29385,奈良県 曽爾村,,1677,,151,
2010100000,2010年度,29386,奈良県 御杖村,,1843,,136,
2010100000,2010年度,29401,奈良県 高取町,,6417,,979,
2010100000,2010年度,29402,奈良県 明日香村,,4902,,969,
2010100000,2010年度,29424,奈良県 上牧町,,18960,,3353,
2010100000,2010年度,29425,奈良県 王寺町,,17718,,4679,
2010100000,2010年度,29426,奈良県 広陵町,,25117,,6314,
2010100000,2010年度,29427,奈良県 河合町,,15176,,3744,
2010100000,2010年度,29441,奈良県 吉野町,,7584,,916,
2010100000,2010年度,29442,奈良県 大淀町,,15358,,1934,
2010100000,2010年度,29443,奈良県 下市町,,5951,,731,
2010100000,2010年度,29444,奈良県 黒滝村,,737,,63,
2010100000,2010年度,29446,奈良県 天川村,,1415,,109,
2010100000,2010年度,29447,奈良県 野迫川村,,470,,47,
2010100000,2010年度,29449,奈良県 十津川村,,3520,,349,
2010100000,2010年度,29450,奈良県 下北山村,,918,,85,
2010100000,2010年度,29451,奈良県 上北山村,,621,,77,
2010100000,2010年度,29452,奈良県 川上村,,1496,,132,
2010100000,2010年度,29453,奈良県 東吉野村,,1925,,148,
2010100000,2010年度,30201,和歌山県 和歌山市,,298338,,46232,
2010100000,2010年度,30202,和歌山県 海南市,,45591,,6240,
2010100000,2010年度,30203,和歌山県 橋本市,,52834,,9324,
2010100000,2010年度,30204,和歌山県 有田市,,24941,,2476,
2010100000,2010年度,30205,和歌山県 御坊市,,20790,,2315,
2010100000,2010年度,30206,和歌山県 田辺市,,65054,,6089,
2010100000,2010年度,30207,和歌山県 新宮市,,26097,,2618,
2010100000,2010年度,30208,和歌山県 紀の川市,,53120,,7197,
2010100000,2010年度,30209,和歌山県 岩出市,,38751,,5632,
2010100000,2010年度,30304,和歌山県 紀美野町,,9091,,804,
2010100000,2010年度,30341,和歌山県 かつらぎ町,,15204,,2038,
2010100000,2010年度,30343,和歌山県 九度山町,,4148,,498,
2010100000,2010年度,30344,和歌山県 高野町,,3320,,672,
2010100000,2010年度,30361,和歌山県 湯浅町,,10915,,977,
2010100000,2010年度,30362,和歌山県 広川町,,6214,,544,
2010100000,2010年度,30366,和歌山県 有田川町,,22119,,2107,
2010100000,2010年度,30381,和歌山県 美浜町,,6690,,806,
2010100000,2010年度,30382,和歌山県 日高町,,5896,,705,
2010100000,2010年度,30383,和歌山県 由良町,,5444,,483,
2010100000,2010年度,30390,和歌山県 印南町,,7118,,578,
2010100000,2010年度,30391,和歌山県 みなべ町,,10797,,861,
2010100000,2010年度,30392,和歌山県 日高川町,,8539,,868,
2010100000,2010年度,30401,和歌山県 白浜町,,19068,,1590,
2010100000,2010年度,30404,和歌山県 上富田町,,11727,,984,
2010100000,2010年度,30406,和歌山県 すさみ町,,4118,,236,
2010100000,2010年度,30421,和歌山県 那智勝浦町,,14577,,1268,
2010100000,2010年度,30422,和歌山県 太地町,,2798,,226,
2010100000,2010年度,30424,和歌山県 古座川町,,2756,,230,
2010100000,2010年度,30427,和歌山県 北山村,,442,,41,
2010100000,2010年度,30428,和歌山県 串本町,,15895,,1328,
2010100000,2010年度,31201,鳥取県 鳥取市,,156144,,23263,
2010100000,2010年度,31202,鳥取県 米子市,,116536,,16908,
2010100000,2010年度,31203,鳥取県 倉吉市,,41433,,5228,
2010100000,2010年度,31204,鳥取県 境港市,,28901,,3216,
2010100000,2010年度,31302,鳥取県 岩美町,,10381,,927,
2010100000,2010年度,31325,鳥取県 若桜町,,3377,,351,
2010100000,2010年度,31328,鳥取県 智頭町,,6645,,450,
2010100000,2010年度,31329,鳥取県 八頭町,,15130,,1725,
2010100000,2010年度,31364,鳥取県 三朝町,,5915,,502,
2010100000,2010年度,31370,鳥取県 湯梨浜町,,13807,,1704,
2010100000,2010年度,31371,鳥取県 琴浦町,,15335,,1486,
2010100000,2010年度,31372,鳥取県 北栄町,,12688,,1347,
2010100000,2010年度,31384,鳥取県 日吉津村,,2656,,350,
2010100000,2010年度,31386,鳥取県 大山町,,14839,,1410,
2010100000,2010年度,31389,鳥取県 南部町,,9572,,1041,
2010100000,2010年度,31390,鳥取県 伯耆町,,9794,,1022,
2010100000,2010年度,31401,鳥取県 日南町,,4842,,291,
2010100000,2010年度,31402,鳥取県 日野町,,3282,,286,
2010100000,2010年度,31403,鳥取県 江府町,,2884,,229,
2010100000,2010年度,32201,島根県 松江市,,163794,,25735,
2010100000,2010年度,32202,島根県 浜田市,,51284,,5609,
2010100000,2010年度,32203,島根県 出雲市,,138328,,16437,
2010100000,2010年度,32204,島根県 益田市,,41336,,4282,
2010100000,2010年度,32205,島根県 大田市,,32174,,3155,
2010100000,2010年度,32206,島根県 安来市,,34579,,3149,
2010100000,2010年度,32207,島根県 江津市,,21348,,2386,
2010100000,2010年度,32209,島根県 雲南市,,35086,,2699,
2010100000,2010年度,32343,島根県 奥出雲町,,12102,,830,
2010100000,2010年度,32386,島根県 飯南町,,4693,,400,
2010100000,2010年度,32441,島根県 川本町,,3379,,361,
2010100000,2010年度,32448,島根県 美郷町,,4653,,362,
2010100000,2010年度,32449,島根県 邑南町,,10240,,995,
2010100000,2010年度,32501,島根県 津和野町,,7337,,595,
2010100000,2010年度,32505,島根県 吉賀町,,5833,,393,
2010100000,2010年度,32525,島根県 海士町,,2042,,229,
2010100000,2010年度,32526,島根県 西ノ島町,,2799,,243,
2010100000,2010年度,32527,島根県 知夫村,,574,,55,
2010100000,2010年度,32528,島根県 隠岐の島町,,13136,,1219,
2010100000,2010年度,33100,岡山県 岡山市,,551477,,116233,
2010100000,2010年度,33101,岡山県 岡山市 北区,,229541,,56406,
2010100000,2010年度,33102,岡山県 岡山市 中区,,111208,,25719,
2010100000,2010年度,33103,岡山県 岡山市 東区,,77379,,12171,
2010100000,2010年度,33104,岡山県 岡山市 南区,,133349,,21937,
2010100000,2010年度,33202,岡山県 倉敷市,,371709,,56964,
2010100000,2010年度,33203,岡山県 津山市,,84691,,10590,
2010100000,2010年度,33204,岡山県 玉野市,,54058,,7224,
2010100000,2010年度,33205,岡山県 笠岡市,,45098,,5519,
2010100000,2010年度,33207,岡山県 井原市,,36355,,3834,
2010100000,2010年度,33208,岡山県 総社市,,52326,,8441,
2010100000,2010年度,33209,岡山県 高梁市,,28282,,2588,
2010100000,2010年度,33210,岡山県 新見市,,28000,,2641,
2010100000,2010年度,33211,岡山県 備前市,,31588,,3672,
2010100000,2010年度,33212,岡山県 瀬戸内市,,30955,,4029,
2010100000,2010年度,33213,岡山県 赤磐市,,35027,,5477,
2010100000,2010年度,33214,岡山県 真庭市,,40934,,3819,
2010100000,2010年度,33215,岡山県 美作市,,25756,,2315,
2010100000,2010年度,33216,岡山県 浅口市,,29867,,4330,
2010100000,2010年度,33346,岡山県 和気町,,12952,,1400,
2010100000,2010年度,33423,岡山県 早島町,,9600,,1804,
2010100000,2010年度,33445,岡山県 里庄町,,8817,,1413,
2010100000,2010年度,33461,岡山県 矢掛町,,12632,,1682,
2010100000,2010年度,33586,岡山県 新庄村,,803,,67,
2010100000,2010年度,33606,岡山県 鏡野町,,11443,,1155,
2010100000,2010年度,33622,岡山県 勝央町,,9204,,1101,
2010100000,2010年度,33623,岡山県 奈義町,,5057,,396,
2010100000,2010年度,33643,岡山県 西粟倉村,,1290,,125,
2010100000,2010年度,33663,岡山県 久米南町,,4473,,384,
2010100000,2010年度,33666,岡山県 美咲町,,13194,,1143,
2010100000,2010年度,33681,岡山県 吉備中央町,,10961,,1023,
2010100000,2010年度,34100,広島県 広島市,,912225,,203367,
2010100000,2010年度,34101,広島県 広島市 中区,,102421,,24901,
2010100000,2010年度,34102,広島県 広島市 東区,,94719,,21264,
2010100000,2010年度,34103,広島県 広島市 南区,,109405,,25932,
2010100000,2010年度,34104,広島県 広島市 西区,,145897,,36921,
2010100000,2010年度,34105,広島県 広島市 安佐南区,,173159,,40360,
2010100000,2010年度,34106,広島県 広島市 安佐北区,,119775,,18981,
2010100000,2010年度,34107,広島県 広島市 安芸区,,61640,,11839,
2010100000,2010年度,34108,広島県 広島市 佐伯区,,105209,,23169,
2010100000,2010年度,34202,広島県 呉市,,198252,,30512,
2010100000,2010年度,34203,広島県 竹原市,,23992,,2933,
2010100000,2010年度,34204,広島県 三原市,,81960,,11117,
2010100000,2010年度,34205,広島県 尾道市,,120406,,16092,
2010100000,2010年度,34207,広島県 福山市,,363689,,54865,
2010100000,2010年度,34208,広島県 府中市,,35638,,4232,
2010100000,2010年度,34209,広島県 三次市,,46657,,5543,
2010100000,2010年度,34210,広島県 庄原市,,33652,,3398,
2010100000,2010年度,34211,広島県 大竹市,,24131,,3391,
2010100000,2010年度,34212,広島県 東広島市,,139005,,27098,
2010100000,2010年度,34213,広島県 廿日市市,,91334,,18956,
2010100000,2010年度,34214,広島県 安芸高田市,,26644,,2826,
2010100000,2010年度,34215,広島県 江田島市,,23579,,2629,
2010100000,2010年度,34302,広島県 府中町,,39745,,8869,
2010100000,2010年度,34304,広島県 海田町,,22438,,4288,
2010100000,2010年度,34307,広島県 熊野町,,19773,,2688,
2010100000,2010年度,34309,広島県 坂町,,10615,,1906,
2010100000,2010年度,34368,広島県 安芸太田町,,6377,,515,
2010100000,2010年度,34369,広島県 北広島町,,16645,,1841,
2010100000,2010年度,34431,広島県 大崎上島町,,7183,,735,
2010100000,2010年度,34462,広島県 世羅町,,14874,,1446,
2010100000,2010年度,34545,広島県 神石高原町,,9035,,705,
2010100000,2010年度,35201,山口県 下関市,,230541,,29626,
2010100000,2010年度,35202,山口県 宇部市,,139979,,21085,
2010100000,2010年度,35203,山口県 山口市,,154149,,29106,
2010100000,2010年度,35204,山口県 萩市,,45813,,4383,
2010100000,2010年度,35206,山口県 防府市,,94959,,12067,
2010100000,2010年度,35207,山口県 下松市,,45130,,6644,
2010100000,2010年度,35208,山口県 岩国市,,118749,,14324,
2010100000,2010年度,35210,山口県 光市,,43531,,5671,
2010100000,2010年度,35211,山口県 長門市,,32790,,3171,
2010100000,2010年度,35212,山口県 柳井市,,29164,,4060,
2010100000,2010年度,35213,山口県 美祢市,,24337,,2498,
2010100000,2010年度,35215,山口県 周南市,,122550,,15830,
2010100000,2010年度,35216,山口県 山陽小野田市,,52890,,6347,
2010100000,2010年度,35305,山口県 周防大島町,,16871,,1803,
2010100000,2010年度,35321,山口県 和木町,,5024,,681,
2010100000,2010年度,35341,山口県 上関町,,3023,,198,
2010100000,2010年度,35343,山口県 田布施町,,13209,,1487,
2010100000,2010年度,35344,山口県 平生町,,11385,,1286,
2010100000,2010年度,35502,山口県 阿武町,,3354,,195,
2010100000,2010年度,36201,徳島県 徳島市,,207984,,38554,
2010100000,2010年度,36202,徳島県 鳴門市,,50026,,7327,
2010100000,2010年度,36203,徳島県 小松島市,,33545,,4183,
2010100000,2010年度,36204,徳島県 阿南市,,61416,,8028,
2010100000,2010年度,36205,徳島県 吉野川市,,36811,,4605,
2010100000,2010年度,36206,徳島県 阿波市,,32837,,3533,
2010100000,2010年度,36207,徳島県 美馬市,,27341,,2858,
2010100000,2010年度,36208,徳島県 三好市,,25830,,1960,
2010100000,2010年度,36301,徳島県 勝浦町,,4832,,370,
2010100000,2010年度,36302,徳島県 上勝町,,1602,,101,
2010100000,2010年度,36321,徳島県 佐那河内村,,2270,,154,
2010100000,2010年度,36341,徳島県 石井町,,21289,,3265,
2010100000,2010年度,36342,徳島県 神山町,,5463,,326,
2010100000,2010年度,36368,徳島県 那賀町,,8139,,554,
2010100000,2010年度,36383,徳島県 牟岐町,,4241,,384,
2010100000,2010年度,36387,徳島県 美波町,,6800,,595,
2010100000,2010年度,36388,徳島県 海陽町,,8941,,769,
2010100000,2010年度,36401,徳島県 松茂町,,11959,,1818,
2010100000,2010年度,36402,徳島県 北島町,,16879,,3426,
2010100000,2010年度,36403,徳島県 藍住町,,26018,,3851,
2010100000,2010年度,36404,徳島県 板野町,,11667,,1360,
2010100000,2010年度,36405,徳島県 上板町,,10565,,1351,
2010100000,2010年度,36468,徳島県 つるぎ町,,9052,,725,
2010100000,2010年度,36489,徳島県 東みよし町,,12484,,1139,
2010100000,2010年度,37201,香川県 高松市,,327905,,66352,
2010100000,2010年度,37202,香川県 丸亀市,,87062,,13468,
2010100000,2010年度,37203,香川県 坂出市,,46310,,7302,
2010100000,2010年度,37204,香川県 善通寺市,,27159,,4117,
2010100000,2010年度,37205,香川県 観音寺市,,51636,,6736,
2010100000,2010年度,37206,香川県 さぬき市,,43269,,5931,
2010100000,2010年度,37207,香川県 東かがわ市,,28636,,2925,
2010100000,2010年度,37208,香川県 三豊市,,56858,,7052,
2010100000,2010年度,37322,香川県 土庄町,,12955,,1514,
2010100000,2010年度,37324,香川県 小豆島町,,13926,,1638,
2010100000,2010年度,37341,香川県 三木町,,22705,,3368,
2010100000,2010年度,37364,香川県 直島町,,2873,,335,
2010100000,2010年度,37386,香川県 宇多津町,,14208,,2922,
2010100000,2010年度,37387,香川県 綾川町,,20184,,2724,
2010100000,2010年度,37403,香川県 琴平町,,8381,,1254,
2010100000,2010年度,37404,香川県 多度津町,,19446,,2706,
2010100000,2010年度,37406,香川県 まんのう町,,16096,,1704,
2010100000,2010年度,38201,愛媛県 松山市,,405756,,79889,
2010100000,2010年度,38202,愛媛県 今治市,,138647,,19451,
2010100000,2010年度,38203,愛媛県 宇和島市,,70461,,6415,
2010100000,2010年度,38204,愛媛県 八幡浜市,,32412,,3421,
2010100000,2010年度,38205,愛媛県 新居浜市,,99525,,13830,
2010100000,2010年度,38206,愛媛県 西条市,,92053,,12277,
2010100000,2010年度,38207,愛媛県 大洲市,,38656,,3620,
2010100000,2010年度,38210,愛媛県 伊予市,,31109,,4051,
2010100000,2010年度,38213,愛媛県 四国中央市,,74097,,9322,
2010100000,2010年度,38214,愛媛県 西予市,,35774,,3295,
2010100000,2010年度,38215,愛媛県 東温市,,27906,,4933,
2010100000,2010年度,38356,愛媛県 上島町,,6562,,624,
2010100000,2010年度,38386,愛媛県 久万高原町,,8468,,565,
2010100000,2010年度,38401,愛媛県 松前町,,24592,,4164,
2010100000,2010年度,38402,愛媛県 砥部町,,17664,,2430,
2010100000,2010年度,38422,愛媛県 内子町,,15018,,1143,
2010100000,2010年度,38442,愛媛県 伊方町,,9474,,646,
2010100000,2010年度,38484,愛媛県 松野町,,3760,,228,
2010100000,2010年度,38488,愛媛県 鬼北町,,9875,,717,
2010100000,2010年度,38506,愛媛県 愛南町,,20483,,1376,
2010100000,2010年度,39201,高知県 高知市,,273058,,38484,
2010100000,2010年度,39202,高知県 室戸市,,13489,,747,
2010100000,2010年度,39203,高知県 安芸市,,16519,,1521,
2010100000,2010年度,39204,高知県 南国市,,39019,,5456,
2010100000,2010年度,39205,高知県 土佐市,,23823,,2300,
2010100000,2010年度,39206,高知県 須崎市,,20366,,1438,
2010100000,2010年度,39208,高知県 宿毛市,,18839,,1536,
2010100000,2010年度,39209,高知県 土佐清水市,,13900,,800,
2010100000,2010年度,39210,高知県 四万十市,,29915,,3081,
2010100000,2010年度,39211,高知県 香南市,,27409,,3054,
2010100000,2010年度,39212,高知県 香美市,,23314,,2246,
2010100000,2010年度,39301,高知県 東洋町,,2614,,144,
2010100000,2010年度,39302,高知県 奈半利町,,3067,,194,
2010100000,2010年度,39303,高知県 田野町,,2523,,211,
2010100000,2010年度,39304,高知県 安田町,,2591,,165,
2010100000,2010年度,39305,高知県 北川村,,1181,,67,
2010100000,2010年度,39306,高知県 馬路村,,840,,84,
2010100000,2010年度,39307,高知県 芸西村,,3432,,265,
2010100000,2010年度,39341,高知県 本山町,,3569,,265,
2010100000,2010年度,39344,高知県 大豊町,,4354,,173,
2010100000,2010年度,39363,高知県 土佐町,,3848,,209,
2010100000,2010年度,39364,高知県 大川村,,372,,25,
2010100000,2010年度,39386,高知県 いの町,,20909,,2347,
2010100000,2010年度,39387,高知県 仁淀川町,,5820,,188,
2010100000,2010年度,39401,高知県 中土佐町,,6564,,271,
2010100000,2010年度,39402,高知県 佐川町,,11688,,867,
2010100000,2010年度,39403,高知県 越知町,,5563,,237,
2010100000,2010年度,39405,高知県 檮原町,,3426,,201,
2010100000,2010年度,39410,高知県 日高村,,4551,,322,
2010100000,2010年度,39411,高知県 津野町,,5430,,194,
2010100000,2010年度,39412,高知県 四万十町,,16130,,817,
2010100000,2010年度,39424,高知県 大月町,,5049,,239,
2010100000,2010年度,39427,高知県 三原村,,1468,,78,
2010100000,2010年度,39428,高知県 黒潮町,,10584,,566,
2010100000,2010年度,40100,福岡県 北九州市,,785464,,114231,
2010100000,2010年度,40101,福岡県 北九州市 門司区,,87295,,10465,
2010100000,2010年度,40103,福岡県 北九州市 若松区,,68799,,8691,
2010100000,2010年度,40105,福岡県 北九州市 戸畑区,,49576,,7564,
2010100000,2010年度,40106,福岡県 北九州市 小倉北区,,146855,,22866,
2010100000,2010年度,40107,福岡県 北九州市 小倉南区,,168882,,26320,
2010100000,2010年度,40108,福岡県 北九州市 八幡東区,,59935,,8940,
2010100000,2010年度,40109,福岡県 北九州市 八幡西区,,204122,,29385,
2010100000,2010年度,40130,福岡県 福岡市,,1136092,,245234,
2010100000,2010年度,40131,福岡県 福岡市 東区,,221164,,46466,
2010100000,2010年度,40132,福岡県 福岡市 博多区,,168251,,29696,
2010100000,2010年度,40133,福岡県 福岡市 中央区,,144372,,37519,
2010100000,2010年度,40134,福岡県 福岡市 南区,,195721,,41108,
2010100000,2010年度,40135,福岡県 福岡市 西区,,147577,,31530,
2010100000,2010年度,40136,福岡県 福岡市 城南区,,95690,,21909,
2010100000,2010年度,40137,福岡県 福岡市 早良区,,163317,,37006,
2010100000,2010年度,40202,福岡県 大牟田市,,102214,,10867,
2010100000,2010年度,40203,福岡県 久留米市,,234962,,36549,
2010100000,2010年度,40204,福岡県 直方市,,47356,,5309,
2010100000,2010年度,40205,福岡県 飯塚市,,105007,,13407,
2010100000,2010年度,40206,福岡県 田川市,,40903,,3809,
2010100000,2010年度,40207,福岡県 柳川市,,57510,,5358,
2010100000,2010年度,40210,福岡県 八女市,,56632,,4245,
2010100000,2010年度,40211,福岡県 筑後市,,37717,,4347,
2010100000,2010年度,40212,福岡県 大川市,,30584,,2773,
2010100000,2010年度,40213,福岡県 行橋市,,56940,,6656,
2010100000,2010年度,40214,福岡県 豊前市,,22406,,2425,
2010100000,2010年度,40215,福岡県 中間市,,36853,,3505,
2010100000,2010年度,40216,福岡県 小郡市,,45013,,9147,
2010100000,2010年度,40217,福岡県 筑紫野市,,76895,,17458,
2010100000,2010年度,40218,福岡県 春日市,,80759,,17451,
2010100000,2010年度,40219,福岡県 大野城市,,73022,,15676,
2010100000,2010年度,40220,福岡県 宗像市,,74905,,15298,
2010100000,2010年度,40221,福岡県 太宰府市,,55086,,12297,
2010100000,2010年度,40223,福岡県 古賀市,,45485,,8437,
2010100000,2010年度,40224,福岡県 福津市,,45092,,8566,
2010100000,2010年度,40225,福岡県 うきは市,,25745,,2118,
2010100000,2010年度,40226,福岡県 宮若市,,24853,,2271,
2010100000,2010年度,40227,福岡県 嘉麻市,,35300,,2635,
2010100000,2010年度,40228,福岡県 朝倉市,,45878,,4809,
2010100000,2010年度,40229,福岡県 みやま市,,33851,,2877,
2010100000,2010年度,40230,福岡県 糸島市,,77134,,11446,
2010100000,2010年度,40231,福岡県 那珂川市,,37640,,5942,
2010100000,2010年度,40341,福岡県 宇美町,,30708,,3667,
2010100000,2010年度,40342,福岡県 篠栗町,,24109,,4217,
2010100000,2010年度,40343,福岡県 志免町,,33948,,5548,
2010100000,2010年度,40344,福岡県 須恵町,,20726,,2372,
2010100000,2010年度,40345,福岡県 新宮町,,18217,,4315,
2010100000,2010年度,40348,福岡県 久山町,,6514,,1113,
2010100000,2010年度,40349,福岡県 粕屋町,,32141,,5628,
2010100000,2010年度,40381,福岡県 芦屋町,,12299,,1115,
2010100000,2010年度,40382,福岡県 水巻町,,23679,,2442,
2010100000,2010年度,40383,福岡県 岡垣町,,25866,,3411,
2010100000,2010年度,40384,福岡県 遠賀町,,15790,,2001,
2010100000,2010年度,40401,福岡県 小竹町,,7306,,586,
2010100000,2010年度,40402,福岡県 鞍手町,,14406,,1181,
2010100000,2010年度,40421,福岡県 桂川町,,11394,,1003,
2010100000,2010年度,40447,福岡県 筑前町,,23375,,2466,
2010100000,2010年度,40448,福岡県 東峰村,,2058,,156,
2010100000,2010年度,40503,福岡県 大刀洗町,,12008,,1234,
2010100000,2010年度,40522,福岡県 大木町,,11324,,1151,
2010100000,2010年度,40544,福岡県 広川町,,16010,,1393,
2010100000,2010年度,40601,福岡県 香春町,,9779,,833,
2010100000,2010年度,40602,福岡県 添田町,,9238,,731,
2010100000,2010年度,40604,福岡県 糸田町,,7928,,551,
2010100000,2010年度,40605,福岡県 川崎町,,14858,,838,
2010100000,2010年度,40608,福岡県 大任町,,4517,,320,
2010100000,2010年度,40609,福岡県 赤村,,2706,,187,
2010100000,2010年度,40610,福岡県 福智町,,20146,,1335,
2010100000,2010年度,40621,福岡県 苅田町,,28458,,3276,
2010100000,2010年度,40625,福岡県 みやこ町,,18105,,1573,
2010100000,2010年度,40642,福岡県 吉富町,,5427,,533,
2010100000,2010年度,40646,福岡県 上毛町,,6467,,705,
2010100000,2010年度,40647,福岡県 築上町,,16271,,1520,
2010100000,2010年度,41201,佐賀県 佐賀市,,184852,,31133,
2010100000,2010年度,41202,佐賀県 唐津市,,101878,,9315,
